shop_name,shop_url,review_text
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,オフィスビルの中に入っているお店です。13時過ぎに伺いました。四川風担々麺と半チャーハンセット　　1000円を頼みました。余り待たされること無く、お料理が提供されました。二品とか本...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,初訪ビックサイトに展示会に行った帰りに訪店。この日はあいにくビックサイト駐車場が満車で他に停めなければいけないことに…  で、ビックサイト向かいにある此方のお店の入っている有明セントラルタワー...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,"東京ビッグサイト近くにあるチャイニーズレストランです。12時45分位ですが、店外待ちもなく、海鮮そばとマーボー丼のセットが1,000円に惹かれて入店しました。海鮮そばは見た目は美味しそうですが..."
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,最初隣の竹千代に行こうかと思ったけど、焼き魚の気分ではなく、こちらで四川風坦々麺と半チャーハンセット1000円を注文。きれいな店舗と分かりやすくリーズナブルなランチメニューがあるオフィス街に良くあ...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,本日も東京ビッグサイトで仕事で国際展示場駅近くのこちらの店へ平日13時10分に訪問昼ピーク後で待ちなくスムーズに入れましたランチメニューもいくつかあり、悩みましたが、マーボ...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,江東区有明のオフィス系ビルの２階レストランフロアにあります中華料理店。予想外に明るく、広めの店内には先客２名の13時20分に参ります。ソーシャル・ディスタンシンクし、卓上のメニューには触らずに、表紙の...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,ワンタンめん　９００円　チャイナグリーン（国際展示場）ランチ時はライス、ドリンクバー（ドリンクバーは大げさだけどね）付き。塩味のスープで、顆粒のスープを足して補強しているようだが、透明感あ...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,金曜日の11:30頃訪問。待ち時間なく入店。3割くらいの着席率。麻婆麺と半チャーハンセット1000円を注文。何故か注文通ってなくて（謝罪あり）30分後くらいに着丼。麻婆麺は、コクと旨み...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,202405-初訪です。今日はビッグサイトで所用、なのでのその後の一杯です。開店とともにinしたのですが、所用の展示会最終日ということで予約パンパンということで隅っこになんとかin。なるほどそういう需...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,飲み放題付きのコースで予約しました。仕事でのイベントの後だったので、お店がすごく混んでいたようで…すこし、飲物の提供が遅かったかもしれません。店員さんは大変そうでした（汗）お料理はどれも美...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,展示会の帰りに、同僚と5名で伺いました。ピータン、小籠包、北京ダック、フカヒレスープ、焼きそばにチャーハン、何を頼んでも普通においしかったです。しいて言えば、デザートの種類が２つしかなくって、杏仁...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,仕事休憩LUNCH
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,海鮮ラーメン、麻婆豆腐
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,回鍋肉
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,ここの麻婆豆腐が一番‼︎
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,全部美味しかった！イベント時大変でしょうが頑張って！
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,美味しいだけじゃなく、ボリュームもあった
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,店員が少なく、飲み放題でしたが、飲みたいものが飲めなかった。残念！
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,ランチで利用。タンメンと半麻婆丼990円を注文。タンメンはあっさり味で野菜のシャキシャキ感が残っておりとても美味しい。麻婆はコクと辣さが物足りず。
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,美味しい料理と丁寧な接客
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,飲み放題が豊富でした
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,リーズナブルで美味しくいただけました
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,美味しかったです！
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,四川風担々麺
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,EDDY★NON氏、東京さやって来たよ！田舎人代表のEDDY、お店がはいるビルに入った直後、都会の雰囲気に流されます。こんなEDDY★NON、直感で黒酢酢豚の定食をコール！お店はド...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,平日の午前中に有明に行く機会があったので、セントラルタワー2Fにあるチャイナグリーンさんでランチ。ビジネスマン客が多いのかなと思っていたら、結構な比率で土方系の方々が。五目ラーメン・麻婆豆腐丼...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,嫁さんとお台場に遊びに来ました 。お台場近辺を散策しているうちに、ランチをしようと入ったのがこちらのお店。チャイナグリーン色々なセットメニューがありましたが、本日の日替...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,ビッグサイトの展示会帰り、昼飯食べようと同僚とログる。展示場内のレストランはイマイチそうなので、近所のオフィスビルにある焼き魚店を訪ねたのですが、あいにく昼の部終了とのことなので、二軒隣のこちらを...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,この日も前日に続いて東京ビックサイトでのイベントに参加しました。前日と比べると、この日は午前中のスケジュールは多少余裕があったので、イベント会場内のレストランを避けて外のお店に食べに行くことにしま...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,この日は東京ビックサイトでイベントだった為、ランチで利用しました(^ ^)ビックサイトは日曜のイベントで人がごった返しの為、施設で食べるのは大変だと思い、ビックサイトのすぐ目の前のセントラルタ...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,鶏肉そばと炒飯セット　￥1080ビックサイトのすぐ近くにあるが、次の日は休日なのにお店は空いている。（ビルの２階にあり、あまり目立たない立地）お店の外には、お得なメニューも掲示...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,おっきなビルばかりのベイエリアしょうが焼きなランチのお店はあるのかなぁ？普段は路面店が多いけど、向かいの２階にしょうが焼き探しにCHINAGREENさんネットで必死に探しあてたとお...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,東京ビッグサイトと東京ベイ有明ワシントンホテルの間にある四角いオフィスビル「有明セントラルタワー」。その2階がレストランフロアになっていて、吉野家、たけぞー、竹千代、セントラルカフェテラス...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,"今日は、仕事で東京ビックサイトに来てますので、近くの CHINAGREEN に来ました。歩いて5分位です。ランチは900円から1,000円ぐらいで、種類は結構あると思います。麻婆豆腐がオス..."
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,穴場的な情報もありビッグサイトから歩いて行きましたが、国の違いなのか？それとも教育がなっていないのか？わかりませんが良くない印象でした。お店に入って目についたのが女性の方が目の前で立ちながら背中を...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,ビックサイトに訪問時。いつも困るのは昼食事情。昼をまたぐような時は　遅い朝兼早い昼を10時くらいに食べて、あとは夜まで食べなかったりいっそ割り切ってTFTとかで軽食で済ませたりするんで...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,値段の安さに惹かれてフラフラと入りました。前回は鶏とカシューナッツの定食。そして今日は五目そばと半チャーハン。これで1000円しないのですよ。ふーん。どんなのが来るのかと興味津々に待っていたら、ちゃん...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,2014/7 四川風担々麺・半チャーハン950円。いつの間にか周りに牛丼チェーン店やうどん屋さんができていて選択肢が増えていた。2012/10 海鮮X.O醬のチャーハン 950円。...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,ビッグサイトの正面入口を出て、右側一軒目のビルの二階。歩道橋の下からだと、三分。シェフ、ウェイトレス、全て中華系の方による、良くも悪くも本格派の中華料理。人気イベント会期中、ランチ難民化の...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,有明にあるこちらのお店。ビッグサイト出張の際にランチで訪問しました。平日の昼時、先客・・なし。大丈夫か・・。大陸系の店員さんにテーブルへ案内されます。10種類あるランチのなかか...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,国際展示場駅徒歩5分の2階のお店この日は中華気分ということで、このお店を訪問ランチ時には定食メニューがあるが、なんとなくタンメンが食べたい。そして麻婆豆腐も食べてみたいということで、タ...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,国際展示場近辺だとチェーン店が多くて軽く飲むとなるとなかなか良い場所がないのですが今回ビル内のテナントにあるこちらを訪問です客層等をみると、こちらのビルで働いている人の利用が多いような...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,東京へ出張へ行った時に国際展示場駅 付近のこちらのお店が美味しいと聞いて行ってきました。店内はかなり広く綺麗な感じです行ったのはお昼過ぎで空いてきてたのかお客さんは半分くらい。...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,2012.11鶏肉のピッリ辛炒め 630円豆苗のピリ辛炒め 480セロリーとイカ和え 480円ライス、スープ、ザーサイのセット 350円東京ビッグサイトの近く。このあたりは...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,２０１２年５月８日グランドオープン！有明セントラルタワー２階の中華料理店です。この近辺で働いている方でもピンと来ないでしょ？有明セントラルタワーって完全なオフィスビルのイメージですもん...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,忘年会で飲み放題のコースで利用しました。お料理はみんな美味しくてデザートもあり飲み物も豊富なのでまずまずお得だと思います。餃子がもう少したくさん食べられるとさらに良いと思います。機会があればまた行きた...
チャイナグリーン,https://tabelog.com/tokyo/A1313/A131306/13141201/,外からは一見分かりにくい2Fにある中華料理屋さん。ランチで利用しましたが、ボリューム満点で有名らしく、かなり賑わっていました。12時前に行けば空いてますが、12時を過ぎると満席近くなります...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,【食べログ有明駅ランキング第1位】東京ガーデンシアターのイベントに参戦後、8000人が駅へ向かって歩く中、お腹が空いて隣接する有明ガーデンへ移動し、慌てて食べログ検索すると、有明ガーデン内に「食べログ...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,ロメインレタスのグリルサラダはおすすめ！有明ガーデンでライブがあり前後で利用させていただきました。(1日2回)()そしてなんとなんと！当日でも事前に予約するとビールがサイズアップで...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,テラス席おすすめ！近くに予定があったので、予約してランチに伺いました。ハンバーグランチにして、トリュフ塩ポテトフライも単品で頼みました。ランチはサラダとハンバーグ、バケットとミニアイスでしたが...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,同僚の会合で昼に利用しましたが立地もよくビールも美味しく雰囲気もあって昼飲みにもいいなと思いました。IPAもクセがなく素直な味で結構飲んでしまいました。料理はほどほどに楽しみましたが、ソーセジはビール...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,日曜日どのレストランも混んでいる東京ガーデン午後1時40分ごろ、ギリギリどこもランチがありそう並ぶのはなしにして前から気になっていたこちらへ初来店テラス付きで外が明るいためか店内は...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,イベント後の打ち上げで利用しました。他のお店を予約しようとしたら、イベント時は予約は受け付けないということで困っていたところ、こちらは予約を受け付けてくれたので利用。そのため、特に期待もしてい...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,天気も良かったのでテラスの席でいただきました。注文したのはハンバーグのランチでソースが選べましたが、私はブルギニョンバターというバジルとニンニクのバターソースにしました！バジルの爽やかな風味と...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,いただいたものビール数種コース料理カルボナーラシュマッツ有明ガーデンさんへ再訪。前回飲めなかったビール数種と、コース料理をいただきました。ビールは、前回いただい...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,有明ガーデンのレストラン街にあり、店内も広くテラス席もあるので雰囲気のいいお店。ドイツビールを飲めます。今時のQRコードからオーダーする方法。ソーセージ、クリスプピザ、ラザニアなどなどおつ...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,いただいたもの数種類のビールロメインレタスのグリルシーザーサラダボロネーゼのラザニアマッシュルームのアヒージョガーリックシュリンプバゲットイベリコサラミウインナー盛...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,"18:30 予約して訪問。客入８割。『おしゃれ空間でゆったり2H飲み放題シュマッツコース（全7品）』5,000円○前菜3種盛り合わせ○シーザーサラダ○バイエルン風チーズディップ..."
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,"アプリでいただいた""プレッツェル""無料のクーポンを使いたくて、伺いましたテラス席もありおしゃれな店内で、平日の13時に来店したところ、お店はかなり空いてる様子で、ラッキーでした！お客さんも..."
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,5000円の飲み放題コースを予約。当日直前で12名の予約ができるほど、お店は広め！ビールが美味しかった！ピール飲み放題でこの値段は今時コスパ良しなのでは？？もちろん、他のアルコールやノンア...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,テラスから噴水も隣にあり気持ちがいいです！ビールも色々あって楽しめます。食事は想像通りだけど、最近流行りのトリュフのフライドポテトはいいツマミになりました笑有明ガーデンの周囲はあま...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,ランチメニューを選びましたが、メインに薄めのバゲット2枚だけで残念でした。デザートのアイスもあまり美味しくなかったです。席はテラス席を利用しましたが、天気も良くて暖かく、景色も良かったので心地良か...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,料理はどれも美味しかったです。特にラザニアが前回も美味しかったので頼みました。頼んでいた特典のプレートも早く帰る友人がいるため先に出してほしいと頼んだところすぐに作っていただけてありがたかった...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,ビール美味しいね！5階フロアー。日曜のお昼は家族連れの皆様がすごく多く、ビール屋さんはすぐ入れました。【ビール】・ラガー・ヴァイツェン・IPA/IPAフルーティーな...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,ディナーのコースで訪問シーザーサラダやソーセージ、ポテト、グラタン等ボリューミーでどれも美味しくて満足特にポテトは味付けが好みでおすすめかなぁ店内もおしゃれで窓から見えるテラス席も...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,平日の17:00前くらいだった気がしますが、店内ほぼ満員でテラスが空いてて良かった！夕方とても気持ちがいい場所。クラフトビールも美味しくて飲み過ぎてしまいそうでしたが結構効きました...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,有明ガーデンでまだ行っことないシュマッツへ。車がないとなかなか来づらい場所なので、近所の人がビールを飲みに来るのかなと思うのですが、お料理にもふんだんにビールが使われていて、飲まなくても楽しめます...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,付近で、ビールが飲めるライブ後にも営業しているという部分では、よかったです。中々付近にはないようでしたので。宿泊したホテルからも徒歩圏内でした。ビールは美味しく頂きましたが、お料理...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,イベントの帰りにツレと一緒に19:15に予約して訪問店内満席で外にも列ありドイツビールの飲み放題とコースを注文ドイツビールが美味いのは当たり前のことだが、コースのメニューも美味しい有明...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,男性4人で訪問。シュマッツさんはドイツビールとソーセージのレストラン他店舗経営型。有明ガーデンの店は広いかなー。ラガーヴァイツェンIPAのLサイズを一通り飲む。ピザとト...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,"18:30 予約して訪問。『おしゃれ空間でゆったり2H飲み放題』5,000円○前菜3種盛り合わせ○シーザーサラダ○バイエルン風チーズディップ""オバツダ○芳醇トリュフフライド..."
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,土曜日に予約して行きました。混み合ってなくて、ゆったり過ごせました。暖かくなったら、テラス席が気持ち良さそうです。QRコードを自分のスマホで読み取って、注文します。フリーWi-Fi繋が...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,コンサートを有明に見に行った帰りに、予約して行きました。入店とともにラストオーダーなのは知っていたので、飲み物は後からお代わりできるよにふたつ頼んでお願いしました。料理もどんどん出てきました。閉店時間...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,ロケーションばっちり！おしゃれランチをしました。クラフトビール屋さんです。土日だったのでランチは限られたものだけでしたのでグランドメニューも含めチョイス。お酒のあてが多い。ポテトはアン...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,ジャーマンクラフトビールとドイツ料理のシュマッツにランチ利用。後で気がつきましたが札幌にも去年オープンしてたんですね。平日の13時過ぎ入店で空いていました。ランチメニューの中から黒ビール仕込み...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,LIVE前の腹ごしらえ予約しなかった為すぐ入れそうなお店にIN色々なクラフトビールが楽しめましたランチで¥1760でお値段に対しての量はお上品…でしたがとても美味しかったデス☆...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,13時に予約して伺いました。ランチのセットを頼んだのですが、サラダを提供してもらった後にランチのメニューが終わってしまったと言われました。カルボナーラとピザとハムカツを頼みました。ランチセットが食べれ...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,所用で有明方面へ行った際に利用しました。予め予約して伺いましたが、利用した日は施設全体的に空いていました。タイミングが合えば、予約なしでも利用できそうですが・・基本予約した方が安心です。...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,イベントの付き合いで、有明まで足を運ぶことに。早めに入れるお店探していたら11時から予約できました。食べログ予約で早速お伺いランチビール飲み比べのオプションは土日不可になってるそうで頼...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,有明に仕事で伺ったので行ってみたかった有明ガーデンへ！テナントとして入っている「シュマッツ」にお邪魔してきました。※伺った日はイエモンのライブの後で店内大賑わいでした。クラフトビールの...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,11時過ぎ　店到着　並びなし　即入店店内は広く席数はかなり多め噴水近くのテラス席もありランチメニューからハンバーグの味を選ぶ味の想像がつかないブルギニヨンバターを選択他には和風...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,子の英検待機時に軽く1杯。徒歩10分位の場所の学校が会場だったので。ビール頼んだらミックスナッツも出していただいてありがたい。ピクルスをニシンで巻いたものを頼みましたが、なかなかサッパリで...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,初めて有明ガーデンに行きました。事前に予約して、ライブの帰りに来店。ビールの銘柄じゃなくて種類で選ぶ珍しいスタイルだなと思いました。お料理もどれも美味しかったです。名物っぽいロメインレタスのシ...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,有明アリーナのイベント後に利用しました。混雑する時間帯でしたが、前日くらいでもネット予約できたのでありがたかったです。メニューはメイン料理もスイーツも美味しそうで悩みました！ラザニアが美味しか...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,年末のコンサートの帰りに利用。注文方法はQRコードから。商業施設に入っている飲食店ですが、所謂チェーン店の…なレベルではなく、ちゃんと美味しくて大満足でした。国内メーカーのビールが苦手、しかし...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,夜7時くらいに二人で行きました。ザワークラウト、ジャーマンポテト、カリーブルストなど、飲みながらつまむのにちょうど良い量の食べ物がたくさんありました。少量なので、色々食べられて良いかも。とても...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,会合の二次会で使用ザワークラウトフライドポテトピクルス黄金の3点セットカクテル類がオシャレ感満載ザワークラウトはキャベツ臭はなく、美味しいですよね。フライドポテ...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,ライブ終了後、9:30過ぎに来店しました。近くの会社員の方などの利用が多いみたいですがライブ終了後はライブ客で賑わっていました。注文してテンポよく食べ物が運ばれてきます。飲み物はビール中心...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,お昼の12時に訪問。有明ガーデンの5階ということで混んでましたが、ラッキーなことに窓際の席に座れました。ビール片手に、開放的な外の風景とともにピザやソーセージを美味しくいただきました！なぜか13時くら...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,"有明ガーデンにある温浴施設「天然温泉  泉天空の湯」の温泉&サウナ&マッサージで、心身ともに整えた後の本場ドイツ生ビールが最高過ぎる。有明テニスの森 ""シュマッツ 有明ガーデン""夫婦で..."
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,広くてとても賑わっていました。食事の提供も早くスムーズでした( ˶ˆ꒳ˆ˵ )出てくるのも早く美味しかったです。ドイツ料理でソーセージとビールで合わせて最後にラザニアを食べました！とて...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,お料理、とっても美味しかったです。アラカルトで選びましたが、どれも本格的でこだわりがあり、ヨーロッパを旅行してる様な気になりました。特に自家製ザワークラフトが超絶品！シュニッツェルもロメインレタスのグ...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,仕事帰りにまたまたきました。美味しいビールが飲みたくて。そしてフードもビールに合って本当良いです。今日はIPAと殻付きエビのフリットにしました。IPAは柑橘感じ、苦味にキレがあり何杯でも飲...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,友人とちょっと一杯飲んで帰ることに。平日夜に訪問。団体さんがいましたが、ちょっと離れた席でとりあえずヴァイツェン。それからザワークラウト・カリーヴルスト（フライドポテト付き).お代わりのラ...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,ドイツのビール、ソーセージ、付け合わせのザワークラウト、どれも美味しい。本場の味。ビールの種類が豊富でたくさん飲める人はLサイズかお得でおすすめです！デザートもビールと関連付いていて面白い。店内もおし...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,東京ガーデンシアター向かいの建物の5F温菜はいつもジャーマンポテト、今回は冷菜としてコハダ。温冷の繰り返しと広がるホップの薫りこそ愉悦といえるだろう。クラフトビール専門店からするとビールの品揃...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,会社帰りに美味しいビールを飲みたくて一人で寄りました。一人でしたが、窓側の4人席に案内してくださり、外では噴水のショー。綺麗でした。今回選んだのはヘイジーIpa。苦味やホップ感や喉ごしのバラン...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,【ドイツを気軽に楽しめる】有明ガーデン5階フロアにある少し大人気分の店！・ビールのLサイズはデカい・ビール好きは楽しいであろう・料理の品数はそんなに多くない・鹿ソーセージうまか...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,有明のホテルに宿泊したのでライブ帰りに有明ガーデンに寄りました。ライブの余韻に浸りながら本格ドイツ料理とドイツビールを楽しむことができる貴重なお店です。夜23時までやっているのもありがたい。入った...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,ディズニーオンクラシックの前のお昼ご飯に利用しました！色々なイベント会場があるから、お昼はどこのお店も行列。予約していったので、すぐ入店できました！ラザニアとランチのハンバ...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,平日の正午過ぎに行きましたが、店内は人があまりおらず、すぐに入店できました。オーダーはテーブル上にあるQRコードを読み取ってできますが、気が付かず、店員さんを普通に呼んでオーダーしてしまいまし...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,"会社の懇親会で利用しました。各種ビール飲み放題で5,000円の宴会は安い。食事も量がしっかりあって、おいしかったです。ドリンクの提供速度が若干気になりましたがそれ以外はマルです。雰囲気..."
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,日曜夜の店内はおしゃべりと静かなロックで程よい賑やかさ。おすすめのパプリカとフレッシュトマトのシュニッツェルが目に飛び込み、ビールかワインで迷う。伊勢角屋麦酒とシュマッツのコラボ、ジャーマン...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,東京ガーデンシアターの目の前に位置するこちら。ライブの前に英気を養うために訪問しました。ビールはクラフト系から定番系まで数多く揃っており飽きません。おつまみもリーズナブルで美味しいものばかりなので...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,美味しかったです！生を飲みたくて、こちらのお店へ。ちょうどジャパンオープンテニスを観に有明コロシアムに来ていたのですが、有明ガーデンでもライブビューイングしててこのお店からビール飲...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,新交通ゆりかもめ有明駅から徒歩6分、有明ガーデンの5階にあるドイツ料理のお店。店内はウッディー調で開放的。ライブの前に友人と2人で初訪問。ライブ前にはやはりビール。飲みなが...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,ドイツビール美味！ソーセージ美味〜^ ^まだまだ蒸し暑いので昼のみのビールが沁みる。ブルーノートのJAZZフェス観に初めての来訪。ロメインレタスのシーザーサラダもオススメです。地元名古屋にもあ...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,突き出しにプレッツェル。ツマミ、ふたつ。・コハダ・ロールモプス。甘酢で〆たコハダで、細切りされた、キュウリ、ニンジン、パプリカを巻き込む。ミニ・トマトが添えられる。ロールモプスって...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,有明ガーデン内にあるシュマッツに、席の予約をしてランチ初訪問です。あいにくの天気でしたが、テラスに面した大きな窓際の席は開放的♪ランチメニューからは国産鶏胸肉のフライドチキンと、黒ビール仕込み...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,出張で伺いました！普段、ハイボールな私。こちらのお店はビール推しで、それが本当に美味しかったです！1番驚いたのはシーザーサラダでした！笑野菜が小刻みにカットされておらず、豪快にステ...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,有明ガーデンでLIVEがあるときは、いつも予約してランチ利用させめもらってます。普段飲めないクラフトビールがたくさん置いてあって、毎回楽しみです。お友達はランチのチキンにめっちゃハマってました...
シュマッツ 有明ガーデン,https://tabelog.com/tokyo/A1313/A131306/13245769/,【シュマッツ・ビア・ダイニング 有明ガーデン】食べろクズコア3.49有明ガーデンの五階にあるこちらのお店。有明ガーデンなる施設自体が初めての訪問だったがとても規模が大きく色んなお店が入っている。五...
